,Spanish,English
340,"Los resultados revelaron que los gerentes aplican un trato humanizado hacia el talento humano, mediante un contacto estrecho y una retroalimentación permanente.","The results revealed that managers apply a humanized treatment to human talent, through close contact and permanent feedback."
341,"En cuanto a la satisfacción laboral, el sistema de remuneración y ascensos está generando una marcada inconformidad.","Regarding job satisfaction, the remuneration and promotions system is generating marked disagreement."
342,"Así mismo, el compromiso predominante fue el “normativo”, con escasos deseos de permanecer en la organización.","Likewise, the predominant commitment was the ""normative"" one, with little desire to remain in the organization."
343,"A nivel estadístico se determinó que los trabajadores se encuentran medianamente satisfechos y comprometidos, con un coeficiente r de Pearson (r = .067), indicando una correlación positiva muy baja entre las variables en estudio.","At the statistical level, it was determined that the workers are moderately satisfied and committed, with a Pearson r coefficient (r = .067), indicating a very low positive correlation between the variables under study."
344,"Esta información permitió fundamentar la elaboración del constructo teórico, el cual fue concebido desde los distintos planos del conocimiento, con el objeto de generar una reflexión profunda dentro de la gerencia pública, enfocada en promover el fortalecimiento de la relación gerente-trabajador; así como, impulsar que progresivamente la institución se inserte en las nuevas tendencias organizacionales del siglo XXI.","This information allowed to base the elaboration of the theoretical construct, which was conceived from the different levels of knowledge, in order to generate a deep reflection within public management, focused on promoting the strengthening of the manager-worker relationship; as well as, to promote that the institution is progressively inserted in the new organizational trends of the XXI century."
345,"La finalidad de la investigación fue formular una propuestade modeloteórico através de análisis prospectivo que permita la toma de decisiones sobre políticas de gestión delriesgo de desastres para la adaptación al cambio climático, basado en el EnfoqueGestión por Resultados.","The purpose of the investigation was to formulate a proposal of a theoretical model through prospective analysis that that allows decision making on disaster risk management policies to adaptation to climate change, basedt on the Management by Results approach."
346,"Para ello, se utilizó el diseño complementario de triangulación concurrente.","For it, used the complementary design of concurrent triangulation."
347,"El presente estudio fue considerado de tipo teórico, tipificándolo según su nivel de profundidad en predictivo y por el tipo de datos preferentemente cualitativo.","The present study was considerate of theoretical type, typifying it according to your depth level in predictive and for the type of preferably qualitative datas.The technique of documentary analysis and scenario analysis was applied, with his instruments checklistsand structural matrix respectively; It is concluded that the impact of climate comes change been generating alarming losses of life and materials, the floods, wind storms and earthquakes are the more frequent at worldwide level."
348,"Se aplicó la técnica de análisis documental y análisis de escenarios, con sus instrumentos listas de cotejos y matriz de matriz estructural respectivamente;Se concluye que el impacto del cambio climáticoviene generando alarmantes pérdidas de vidas y materiales, las inundaciones, tormentas de viento y terremotos son los más frecuentes a nivel mundial.Existen lineamientos generales sobre políticas de gestión del riesgo de desastres a nivel nacional, las cuales no son efectivas,cada vez que somos víctimas seguimos siendo más vulnerables, la falta de liderazgo, de control, monitoreo y los frecuentes actos de corrupción de funcionarios contribuyen a la ineficacia.","There are general guidelines on disaster risk management policies at the level national, those which are not effective, every time we are victims we remain more vulnerable, the absence of leadership, of control, monitoring and the frequent acts of corruption of officials contributeto the inefficacy."
349,También se desarrolló un diseño metodológico para investigaciones prospectivas porque actualmente la gestión pública en el Perú y en muchos países del mundo los gobiernos carecen de instrumentos y estrategias para la toma de decisiones.,"A methodological design was also developed for prospective research because, at present, public management in Peru and in many countries of the world, governments lack instruments and strategies for decision-making."
350,"Se realizó análisis de escenarios futuros mediante la metodología prospectiva para determinar las variables claves, las cuales se muestran según el orden de prioridades las sequías, inundaciones y huaicosque deberán ser abordadas por los responsables en la toma de decisiones y proponer políticas de gestión del riesgo mediante el modelo gestión por resultados.","An analysis of future scenarios was carried out using the prospective methodology to decide the key variables, those that are shown according to order of priorities, droughts, floods and waterfalls that must be addressed by decision makers and propose risk management policiesthrough results management model."
